"id","nom_amenageur","siren_amenageur","contact_amenageur","nom_operateur","contact_operateur","telephone_operateur","nom_enseigne","id_station_itinerance","id_station_local","nom_station","implantation_station","adresse_station","code_insee_commune","code_dep","nbre_pdc","puissance_nominale","prise_type_ef","prise_type_2","prise_type_combo_ccs","prise_type_chademo","prise_type_autre","gratuit","paiement_acte","paiement_cb","paiement_autre","tarification","condition_acces","horaires","raccordement","date_mise_en_service","cable_t2_attache","consolidated_longitude","consolidated_latitude"
"6162","Allego","842718512","fabien.lepeytre@allego.eu","Allego","info.allego.france@allego.eu","01 40 70 06 17","ALLEGO","FRSITE00000285",,"Darty Brest","Parking privé à usage public","3 Rue André Colin, 29200- Brest","29019","29","4","200","false","true","true","true","false","false","false","true","true","59 cts/kWh","Accès libre","24/7","Direct","2025-09-25",,"-4.4684450000","48.4266950000"
"6164","Allego","842718512","mathieu.laneelle@allego.eu","Allego","fabien.lepeytre@allego.eu","tel:+33-6-22-53-03-38","Allego - Darty Brest","FRALLPGO400005","FRALLPGO400005","Allego - Darty Brest","Station dédiée à la recharge rapide","3 Rue André Colin","29019","29","2","200","False","False","True","False","False","False","True","True","True",,"Accès libre","24/7","Direct","2025-09-25","False","-4.4683742000","48.4267326000"
"6165","Allego","842718512","fabien.lepeytre@allego.eu","Allego","info.allego.france@allego.eu","01 40 70 06 17","ALLEGO","FRSITE00000285",,"Darty Brest","Parking privé à usage public","3 Rue André Colin, 29200- Brest","29019","29","4","200","false","true","true","true","false","false","false","true","true","59 cts/kWh","Accès libre","24/7","Direct","2025-09-25",,"-4.4684450000","48.4266950000"
"6167","Allego","842718512","mathieu.laneelle@allego.eu","Allego","fabien.lepeytre@allego.eu","tel:+33-6-22-53-03-38","Allego - Darty Brest","FRALLPGO400005","FRALLPGO400005","Allego - Darty Brest","Station dédiée à la recharge rapide","3 Rue André Colin","29019","29","2","200","False","False","True","False","False","False","True","True","True",,"Accès libre","24/7","Direct","2025-09-25","False","-4.4683742000","48.4267326000"
"6168","Allego","842718512","fabien.lepeytre@allego.eu","Allego","info.allego.france@allego.eu","01 40 70 06 17","ALLEGO","FRSITE00000285",,"Darty Brest","Parking privé à usage public","3 Rue André Colin, 29200- Brest","29019","29","4","200","false","true","true","true","false","false","false","true","true","59 cts/kWh","Accès libre","24/7","Direct","2025-09-26",,"-4.4684450000","48.4266950000"
"6170","Allego","842718512","mathieu.laneelle@allego.eu","Allego","fabien.lepeytre@allego.eu","tel:+33-6-22-53-03-38","Allego - Darty Brest","FRALLPGO400006","FRALLPGO400006","Allego - Darty Brest","Station dédiée à la recharge rapide","3 Rue André Colin","29019","29","2","200","False","False","True","False","False","False","True","True","True",,"Accès libre","24/7","Direct","2025-09-26","False","-4.4683742000","48.4267326000"
"6171","Allego","842718512","fabien.lepeytre@allego.eu","Allego","info.allego.france@allego.eu","01 40 70 06 17","ALLEGO","FRSITE00000285",,"Darty Brest","Parking privé à usage public","3 Rue André Colin, 29200- Brest","29019","29","4","200","false","true","true","true","false","false","false","true","true","59 cts/kWh","Accès libre","24/7","Direct","2025-09-26",,"-4.4684450000","48.4266950000"
"6173","Allego","842718512","mathieu.laneelle@allego.eu","Allego","fabien.lepeytre@allego.eu","tel:+33-6-22-53-03-38","Allego - Darty Brest","FRALLPGO400006","FRALLPGO400006","Allego - Darty Brest","Station dédiée à la recharge rapide","3 Rue André Colin","29019","29","2","200","False","False","True","False","False","False","True","True","True",,"Accès libre","24/7","Direct","2025-09-26","False","-4.4683742000","48.4267326000"
"6210","Allego","842718512","fabien.lepeytre@allego.eu","Allego","info.allego.france@allego.eu","01 40 70 06 17","ALLEGO","FRSITE00000313",,"Buffalo Grill Ploeren","Parking privé à usage public","17 Rue Edgar Touffreau, 56880- Ploeren","56164","56","4","200","false","true","true","true","false","false","false","true","true","59 cts/kWh","Accès libre","24/7","Direct","2025-12-19",,"-2.7971184000","47.6624481000"
"6212","Allego","842718512","mathieu.laneelle@allego.eu","Allego","fabien.lepeytre@allego.eu","tel:+33-6-22-53-03-38","Allego - Buffalo Grill Ploeren","FRALLPGO500005","FRALLPGO500005","Allego - Buffalo Grill Ploeren","Station dédiée à la recharge rapide","17 Rue Edgar Touffreau","56164","56","2","200","False","False","True","False","False","False","True","True","True",,"Accès libre","24/7","Direct","2025-12-19","False","-2.7971184000","47.6624481000"
"6213","Allego","842718512","fabien.lepeytre@allego.eu","Allego","info.allego.france@allego.eu","01 40 70 06 17","ALLEGO","FRSITE00000313",,"Buffalo Grill Ploeren","Parking privé à usage public","17 Rue Edgar Touffreau, 56880- Ploeren","56164","56","4","200","false","true","true","true","false","false","false","true","true","59 cts/kWh","Accès libre","24/7","Direct","2025-12-19",,"-2.7971184000","47.6624481000"
"6215","Allego","842718512","mathieu.laneelle@allego.eu","Allego","fabien.lepeytre@allego.eu","tel:+33-6-22-53-03-38","Allego - Buffalo Grill Ploeren","FRALLPGO500005","FRALLPGO500005","Allego - Buffalo Grill Ploeren","Station dédiée à la recharge rapide","17 Rue Edgar Touffreau","56164","56","2","200","False","False","True","False","False","False","True","True","True",,"Accès libre","24/7","Direct","2025-12-19","False","-2.7971184000","47.6624481000"
"6216","Allego","842718512","fabien.lepeytre@allego.eu","Allego","info.allego.france@allego.eu","01 40 70 06 17","ALLEGO","FRSITE00000313",,"Buffalo Grill Ploeren","Parking privé à usage public","17 Rue Edgar Touffreau, 56880- Ploeren","56164","56","4","200","false","true","true","true","false","false","false","true","true","59 cts/kWh","Accès libre","24/7","Direct","2025-12-19",,"-2.7971184000","47.6624481000"
"6218","Allego","842718512","mathieu.laneelle@allego.eu","Allego","fabien.lepeytre@allego.eu","tel:+33-6-22-53-03-38","Allego - Buffalo Grill Ploeren","FRALLPGO500006","FRALLPGO500006","Allego - Buffalo Grill Ploeren","Station dédiée à la recharge rapide","17 Rue Edgar Touffreau","56164","56","2","200","False","False","True","False","False","False","True","True","True",,"Accès libre","24/7","Direct","2025-12-19","False","-2.7971184000","47.6624481000"
"6219","Allego","842718512","fabien.lepeytre@allego.eu","Allego","info.allego.france@allego.eu","01 40 70 06 17","ALLEGO","FRSITE00000313",,"Buffalo Grill Ploeren","Parking privé à usage public","17 Rue Edgar Touffreau, 56880- Ploeren","56164","56","4","200","false","true","true","true","false","false","false","true","true","59 cts/kWh","Accès libre","24/7","Direct","2025-12-19",,"-2.7971184000","47.6624481000"
"6221","Allego","842718512","mathieu.laneelle@allego.eu","Allego","fabien.lepeytre@allego.eu","tel:+33-6-22-53-03-38","Allego - Buffalo Grill Ploeren","FRALLPGO500006","FRALLPGO500006","Allego - Buffalo Grill Ploeren","Station dédiée à la recharge rapide","17 Rue Edgar Touffreau","56164","56","2","200","False","False","True","False","False","False","True","True","True",,"Accès libre","24/7","Direct","2025-12-19","False","-2.7971184000","47.6624481000"
"6763","Allego","842718512","mathieu.laneelle@allego.eu","Allego","fabien.lepeytre@allego.eu","tel:+33-6-22-53-03-38","Allego - Burger King Fougères","FRALLPGO600144","FRALLPGO600144","Allego - Burger King Fougères","Station dédiée à la recharge rapide","100 Boulevard Michel Cointat","35115","35","2","22","True","True","False","False","False","False","True","True","True",,"Accès libre","24/7","Direct","2026-01-28","False","-1.1792280000","48.3445170000"
"6765","Allego","842718512","mathieu.laneelle@allego.eu","Allego","fabien.lepeytre@allego.eu","tel:+33-6-22-53-03-38","Allego - Burger King Fougères","FRALLPGO600144","FRALLPGO600144","Allego - Burger King Fougères","Station dédiée à la recharge rapide","100 Boulevard Michel Cointat","35115","35","2","22","True","True","False","False","False","False","True","True","True",,"Accès libre","24/7","Direct","2026-01-28","False","-1.1792280000","48.3445170000"
"6766","Allego","842718512","fabien.lepeytre@allego.eu","Allego","info.allego.france@allego.eu","01 40 70 06 17","ALLEGO","FRSITE00000328",,"Burger King Fougères","Parking privé à usage public","100 Boulevard Michel Cointat- 35300- FOUGERES","35115","35","4","200","false","true","true","true","false","false","false","true","true","45 cts/kWh","Accès libre","24/7","Direct","2025-12-29",,"-1.1792280000","48.3445170000"
"6768","Allego","842718512","mathieu.laneelle@allego.eu","Allego","fabien.lepeytre@allego.eu","tel:+33-6-22-53-03-38","Allego - Burger King Fougères","FRALLPGO600145","FRALLPGO600145","Allego - Burger King Fougères","Station dédiée à la recharge rapide","100 Boulevard Michel Cointat","35115","35","2","200","False","False","True","False","False","False","True","True","True",,"Accès libre","24/7","Direct","2025-12-29","False","-1.1792280000","48.3445170000"
"6769","Allego","842718512","fabien.lepeytre@allego.eu","Allego","info.allego.france@allego.eu","01 40 70 06 17","ALLEGO","FRSITE00000328",,"Burger King Fougères","Parking privé à usage public","100 Boulevard Michel Cointat- 35300- FOUGERES","35115","35","4","200","false","true","true","true","false","false","false","true","true","45 cts/kWh","Accès libre","24/7","Direct","2025-12-29",,"-1.1792280000","48.3445170000"
"6771","Allego","842718512","mathieu.laneelle@allego.eu","Allego","fabien.lepeytre@allego.eu","tel:+33-6-22-53-03-38","Allego - Burger King Fougères","FRALLPGO600145","FRALLPGO600145","Allego - Burger King Fougères","Station dédiée à la recharge rapide","100 Boulevard Michel Cointat","35115","35","2","200","False","False","True","False","False","False","True","True","True",,"Accès libre","24/7","Direct","2025-12-29","False","-1.1792280000","48.3445170000"
"6772","Allego","842718512","fabien.lepeytre@allego.eu","Allego","info.allego.france@allego.eu","01 40 70 06 17","ALLEGO","FRSITE00000328",,"Burger King Fougères","Parking privé à usage public","100 Boulevard Michel Cointat- 35300- FOUGERES","35115","35","4","200","false","true","true","true","false","false","false","true","true","45 cts/kWh","Accès libre","24/7","Direct","2025-12-31",,"-1.1792280000","48.3445170000"
"6774","Allego","842718512","mathieu.laneelle@allego.eu","Allego","fabien.lepeytre@allego.eu","tel:+33-6-22-53-03-38","Allego - Burger King Fougères","FRALLPGO600146","FRALLPGO600146","Allego - Burger King Fougères","Station dédiée à la recharge rapide","100 Boulevard Michel Cointat","35115","35","2","200","False","False","True","False","False","False","True","True","True",,"Accès libre","24/7","Direct","2025-12-31","False","-1.1792280000","48.3445170000"
"6775","Allego","842718512","fabien.lepeytre@allego.eu","Allego","info.allego.france@allego.eu","01 40 70 06 17","ALLEGO","FRSITE00000328",,"Burger King Fougères","Parking privé à usage public","100 Boulevard Michel Cointat- 35300- FOUGERES","35115","35","4","200","false","true","true","true","false","false","false","true","true","45 cts/kWh","Accès libre","24/7","Direct","2025-12-31",,"-1.1792280000","48.3445170000"
"6777","Allego","842718512","mathieu.laneelle@allego.eu","Allego","fabien.lepeytre@allego.eu","tel:+33-6-22-53-03-38","Allego - Burger King Fougères","FRALLPGO600146","FRALLPGO600146","Allego - Burger King Fougères","Station dédiée à la recharge rapide","100 Boulevard Michel Cointat","35115","35","2","200","False","False","True","False","False","False","True","True","True",,"Accès libre","24/7","Direct","2025-12-31","False","-1.1792280000","48.3445170000"
"6779","Allego","842718512","mathieu.laneelle@allego.eu","Allego","fabien.lepeytre@allego.eu","tel:+33-6-22-53-03-38","Allego - Burger King Lorient Lanester","FRALLPGO600147","FRALLPGO600147","Allego - Burger King Lorient Lanester","Station dédiée à la recharge rapide","Rue Michael Faraday","56098","56","2","200","False","False","True","False","False","False","True","True","True",,"Accès libre","24/7","Direct","2026-01-09","False","-3.3425020000","47.7791870000"
"6781","Allego","842718512","mathieu.laneelle@allego.eu","Allego","fabien.lepeytre@allego.eu","tel:+33-6-22-53-03-38","Allego - Burger King Lorient Lanester","FRALLPGO600147","FRALLPGO600147","Allego - Burger King Lorient Lanester","Station dédiée à la recharge rapide","Rue Michael Faraday","56098","56","2","200","False","False","True","False","False","False","True","True","True",,"Accès libre","24/7","Direct","2026-01-09","False","-3.3425020000","47.7791870000"
"6783","Allego","842718512","mathieu.laneelle@allego.eu","Allego","fabien.lepeytre@allego.eu","tel:+33-6-22-53-03-38","Allego - Burger King Lorient Lanester","FRALLPGO600148","FRALLPGO600148","Allego - Burger King Lorient Lanester","Station dédiée à la recharge rapide","Rue Michael Faraday","56098","56","2","200","False","False","True","False","False","False","True","True","True",,"Accès libre","24/7","Direct","2026-01-09","False","-3.3425020000","47.7791870000"
"6785","Allego","842718512","mathieu.laneelle@allego.eu","Allego","fabien.lepeytre@allego.eu","tel:+33-6-22-53-03-38","Allego - Burger King Lorient Lanester","FRALLPGO600148","FRALLPGO600148","Allego - Burger King Lorient Lanester","Station dédiée à la recharge rapide","Rue Michael Faraday","56098","56","2","200","False","False","True","False","False","False","True","True","True",,"Accès libre","24/7","Direct","2026-01-09","False","-3.3425020000","47.7791870000"
"7697","Allego","842718512","fabien.lepeytre@allego.eu","Allego","info.allego.france@allego.eu","01 40 70 06 17","ALLEGO","FRSITE00000246",,"Au Bureau Morlaix","Parking privé à usage public","Au Bureau 3 Rue ar Brug - 29600 Saint-Martin-des-Champs","29254","29","6","150","false","false","true","false","false","false","false","true","true","59 cts/kWh","Accès libre","24/7","Direct","2025-03-19",,"-3.8573903000","48.5774570000"
"7699","Allego","842718512","mathieu.laneelle@allego.eu","Allego","fabien.lepeytre@allego.eu","tel:+33-6-22-53-03-38","Allego - Au Bureau Morlaix","FRALLPGO800075","FRALLPGO800075","Allego - Au Bureau Morlaix","Station dédiée à la recharge rapide","3 Rue ar Brug","29254","29","2","100","False","False","True","False","False","False","True","True","True",,"Accès libre","24/7","Direct","2025-03-19","False","-3.8573558000","48.5769300000"
"7700","Allego","842718512","fabien.lepeytre@allego.eu","Allego","info.allego.france@allego.eu","01 40 70 06 17","ALLEGO","FRSITE00000246",,"Au Bureau Morlaix","Parking privé à usage public","Au Bureau 3 Rue ar Brug - 29600 Saint-Martin-des-Champs","29254","29","6","150","false","false","true","false","false","false","false","true","true","59 cts/kWh","Accès libre","24/7","Direct","2025-03-19",,"-3.8573903000","48.5774570000"
"7702","Allego","842718512","mathieu.laneelle@allego.eu","Allego","fabien.lepeytre@allego.eu","tel:+33-6-22-53-03-38","Allego - Au Bureau Morlaix","FRALLPGO800075","FRALLPGO800075","Allego - Au Bureau Morlaix","Station dédiée à la recharge rapide","3 Rue ar Brug","29254","29","2","100","False","False","True","False","False","False","True","True","True",,"Accès libre","24/7","Direct","2025-03-19","False","-3.8573558000","48.5769300000"
"7763","Allego","842718512","fabien.lepeytre@allego.eu","Allego","info.allego.france@allego.eu","01 40 70 06 17","ALLEGO","FRSITE00000246",,"Au Bureau Morlaix","Parking privé à usage public","Au Bureau 3 Rue ar Brug - 29600 Saint-Martin-des-Champs","29254","29","6","150","false","false","true","false","false","false","false","true","true","59 cts/kWh","Accès libre","24/7","Direct","2025-03-19",,"-3.8573903000","48.5774570000"
"7765","Allego","842718512","mathieu.laneelle@allego.eu","Allego","fabien.lepeytre@allego.eu","tel:+33-6-22-53-03-38","Allego - Au Bureau Morlaix","FRALLPGO800100","FRALLPGO800100","Allego - Au Bureau Morlaix","Station dédiée à la recharge rapide","3 Rue ar Brug","29254","29","2","100","False","False","True","False","False","False","True","True","True",,"Accès libre","24/7","Direct","2025-03-19","False","-3.8573558000","48.5769300000"
"7766","Allego","842718512","fabien.lepeytre@allego.eu","Allego","info.allego.france@allego.eu","01 40 70 06 17","ALLEGO","FRSITE00000246",,"Au Bureau Morlaix","Parking privé à usage public","Au Bureau 3 Rue ar Brug - 29600 Saint-Martin-des-Champs","29254","29","6","150","false","false","true","false","false","false","false","true","true","59 cts/kWh","Accès libre","24/7","Direct","2025-03-19",,"-3.8573903000","48.5774570000"
